timestamp,total_system_cpu_percent,total_system_memory_percent,network_bytes_sent,network_bytes_recv,app_A_cpu_percent,app_A_memory_percent,app_B_cpu_percent,app_B_memory_percent
2025-11-14 00:53:07.516449,14.0,46.0,133582156,1714129489,0.0,0.0,0.0,0.0
2025-11-14 00:53:09.525021,13.5,46.2,133585417,1714130572,0.0,0.0,0.0,0.0
2025-11-14 00:53:11.534037,9.6,46.6,133592317,1715989886,0.0,0.0,0.0,0.0
2025-11-14 00:53:13.543282,5.0,46.5,133609029,1715997020,0.0,0.0,0.0,0.0
2025-11-14 00:53:15.551872,7.6,46.4,133610906,1715997577,0.0,0.0,0.0,0.0
2025-11-14 00:53:17.563729,4.3,46.4,133614205,1715998619,0.0,0.0,0.0,0.0
2025-11-14 00:53:19.573046,5.8,46.5,133620417,1716000505,0.0,0.0,0.0,0.0
2025-11-14 00:53:21.584517,4.7,46.5,133622616,1716001071,0.0,0.0,0.0,0.0
2025-11-14 00:53:23.593616,8.0,46.5,133629360,1716004140,0.0,0.0,0.0,0.0
2025-11-14 00:53:25.605711,4.4,46.5,133630911,1716004625,0.0,0.0,0.0,0.0
2025-11-14 00:53:27.618197,6.2,46.5,133634856,1716005853,0.0,0.0,0.0,0.0
2025-11-14 00:53:29.626449,2.7,46.6,133636674,1716006498,0.0,0.0,0.0,0.0
2025-11-14 00:53:31.638437,12.6,46.8,133647874,1716010893,0.0,0.0,0.0,0.0
2025-11-14 00:53:33.648414,12.9,46.7,133675397,1716028144,0.0,0.0,0.0,0.0
2025-11-14 00:53:35.656773,13.8,46.8,133681680,1716031981,0.0,0.0,0.0,0.0
2025-11-14 00:53:37.666730,14.7,46.8,133684234,1716032702,0.0,0.0,0.0,0.0
2025-11-14 00:53:39.675671,10.1,46.9,133687240,1716033794,0.0,0.0,0.0,0.0
2025-11-14 00:53:41.685649,10.3,47.0,133713039,1716039382,0.0,0.0,0.0,0.0
2025-11-14 00:53:43.706775,8.1,46.8,133720672,1716042122,0.0,0.0,0.0,0.0
2025-11-14 00:53:45.717907,4.5,46.8,133721320,1716042589,0.0,0.0,0.0,0.0
2025-11-14 00:53:47.730217,4.2,46.8,133722228,1716042999,0.0,0.0,0.0,0.0
2025-11-14 00:53:49.740277,4.7,46.8,133723576,1716044184,0.0,0.0,0.0,0.0
2025-11-14 00:53:51.749978,5.2,46.8,133728686,1716052507,0.0,0.0,0.0,0.0
2025-11-14 00:53:53.762119,5.2,46.9,133731223,1716054184,0.0,0.0,0.0,0.0
2025-11-14 00:53:55.774787,6.3,46.9,133732727,1716054700,0.0,0.0,0.0,0.0
2025-11-14 00:53:57.783877,4.0,46.8,133736495,1716055960,0.0,0.0,0.0,0.0
2025-11-14 00:53:59.796974,6.6,46.8,133743541,1716056630,0.0,0.0,0.0,0.0
2025-11-14 00:54:01.808572,3.4,46.8,133744390,1716056984,0.0,0.0,0.0,0.0
2025-11-14 00:54:03.820165,5.5,46.8,133746820,1716058039,0.0,0.0,0.0,0.0
2025-11-14 00:54:05.831656,4.1,46.8,133748170,1716058495,0.0,0.0,0.0,0.0
2025-11-14 00:54:07.843775,5.6,46.8,133750430,1716059158,0.0,0.0,0.0,0.0
2025-11-14 00:54:09.855182,3.6,46.9,133754242,1716064722,0.0,0.0,0.0,0.0
2025-11-14 00:54:11.866775,6.8,46.8,133756469,1716066333,0.0,0.0,0.0,0.0
2025-11-14 00:54:13.878921,3.5,46.7,133758956,1716067516,0.0,0.0,0.0,0.0
2025-11-14 00:54:15.887756,3.7,46.8,133760251,1716068117,0.0,0.0,0.0,0.0
2025-11-14 00:54:17.896403,3.2,46.8,133762569,1716068803,0.0,0.0,0.0,0.0
2025-11-14 00:54:19.907288,3.7,46.8,133763273,1716069278,0.0,0.0,0.0,0.0
2025-11-14 00:54:21.919276,6.4,46.9,133764913,1716069911,0.0,0.0,0.0,0.0
2025-11-14 00:54:23.938149,3.8,46.9,133767397,1716071094,0.0,0.0,0.0,0.0
2025-11-14 00:54:25.948593,4.2,46.8,133768747,1716071548,0.0,0.0,0.0,0.0
2025-11-14 00:54:27.957668,5.2,46.8,133770156,1716073126,0.0,0.0,0.0,0.0
2025-11-14 00:54:29.969501,4.7,46.8,133771659,1716076871,0.0,0.0,0.0,0.0
